SENTENCE,TEXT,POS,POS_GROUPED
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",200,PROPN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",mioin,X,OTHER
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",e,CCONJ,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",passa,VERB,VERB
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",de,ADP,FUNC
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",debiti,NOUN,NOUN
"A Procua de Zena a l’à ciammou o fallimento de l’Amt, l’açienda ch’a gestisce o traspòrto pubrico, trovandoghe 200 mioin e passa de debiti.",.,PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",O,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",papê,VERB,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",l’,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",é,ADJ,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",vegnuo,ADV,ADV
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",feua,ADJ,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",oua,PROPN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",",",PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",ma,DET,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",l’,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",é,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",di,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",9,NUM,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",de,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",dexembre,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",",",PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",avanti,VERB,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",che,DET,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",Tribunâ,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",l’,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",approvesse,VERB,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",a,AUX,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",compoxiçion,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",negoçiâ,ADJ,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",da,DET,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",crixi,ADV,ADV
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",co-e,PUNCT,PUNCT
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",mesue,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",che,PRON,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",mettan,NOUN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",a,AUX,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",soçietæ,ADJ,ADJ
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",a,AUX,VERB
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",-,DET,PRON
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",o,ADP,FUNC
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",sosto,PROPN,NOUN
"O papê o l’é vegnuo feua oua, ma o l’é di 9 de dexembre, avanti che o Tribunâ o l’approvesse a compoxiçion negoçiâ da crixi co-e mesue che mettan a soçietæ a-o sosto.",.,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",«,ADV,ADV
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Se,X,OTHER
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",no,AUX,VERB
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",avescimo,VERB,VERB
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",fæto,ADJ,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",ninte,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",a,AUX,VERB
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",saieiva,ADJ,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",fallia,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",»,PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",",",PUNCT,PUNCT
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",o,ADP,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",commento,NOUN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",da,ADJ,ADJ
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",scindica,VERB,VERB
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Silvia,ADP,FUNC
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",Salis,PROPN,NOUN
"«Se no avescimo fæto ninte a saieiva fallia», o commento da scindica Silvia Salis.",.,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",«,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",A,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",l’,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",addeuvia,ADJ,ADJ
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",i,ADJ,ADJ
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",problemi,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",de,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",l’,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Amt,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",pe,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",fâ,ADJ,ADJ
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",da,ADJ,ADJ
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",propaganda,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",»,PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",",",PUNCT,PUNCT
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",gh’,VERB,VERB
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",à,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",respòsto,NOUN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",o,ADP,FUNC
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Pietro,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",Piciocchi,PROPN,NOUN
"«A l’addeuvia i problemi de l’Amt pe fâ da propaganda», gh’à respòsto o Pietro Piciocchi.",.,PUNCT,PUNCT
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",Intanto,PROPN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",a,AUX,VERB
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",Procua,PROPN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",a,VERB,VERB
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",l’,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",à,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",inscrito,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",i,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",primmi,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",indagæ,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",pe,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",fäso,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",inti,PRON,PRON
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",conti,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",e,PRON,PRON
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",bancarotta,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",de,ADP,FUNC
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",sfrouxo,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",",",PUNCT,PUNCT
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",graçie,NOUN,NOUN
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",anche,ADJ,ADJ
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",a,AUX,VERB
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",-,PRON,PRON
"Intanto a Procua a l’à inscrito i primmi indagæ pe fäso inti conti e bancarotta de sfrouxo, graçie anche a-a relaçion presentâ da-o Commun co-a scituaçion finançiäia de l’açienda.",a,AUX,VERB
